랭킹	지역	상호명	업종	주소	경도	위도
4806	경기	어니스트키친(Honest Kitchen)	기타/세계	성남시 분당구 운중동	127.0597196	37.393052
4807	서울	삼해집	한식	종로구 인사동	126.9860692	37.5717162
4808	경북	옥유관화로구이	한식	경북 안동시 옥동	128.6917984	36.5589092
4809	제주	시골가마솥	한식	제주 서귀포시 남원읍	126.6661091	33.3283211
4810	경남	콜럼버스키친	뷔페	경남 거제시 일운면	128.6946715	34.8209326
4811	서울	치킨더비(CHICKENDERBY) 강남역본점	패스트푸드	강남구 역삼동	127.0385535	37.5000807
4812	서울	고양이부엌 강남직영점	분식	서초구 서초동	127.0168004	37.4883773
4813	서울	딘앤델루카 파르나스몰점	양식	강남구 삼성동	127.0561233	37.5139725
4814	경기	미사리밀빛초계국수	한식	경기 하남시 덕풍동	127.2022274	37.5456405
4815	서울	돈파스팔레(Donpas Palais)	양식	관악구 봉천동	126.9534865	37.4779759
4816	제주	88돼지	한식	제주 제주시 연동	126.4951879	33.4575565
4817	서울	서울큰입탕	한식	마포구 도화동	126.9500211	37.5397567
4818	경북	에이에이에이	카페/주점	경북 경주시 황오동	129.2201824	35.8420779
4819	경기	키친샤보르	뷔페	수원시 영통구 영통동	127.0723406	37.2548631
4820	강원	정현식당	한식	강원 강릉시 홍제동	128.8712849	37.7512146
4821	경기	지리산토종흑돼지	한식	경기 양평군 용문면	127.5881093	37.5197739
4822	서울	송이족발 신사직영점	한식	강남구 신사동	127.0265061	37.5238058
4823	서울	뉴욕뉴욕(New York New York)	양식	영등포구 여의도동	126.9284428	37.5286693
4824	서울	애플민트	양식	노원구 공릉동	127.0910185	37.6304988
4825	경기	서해호	일식	안산시 단원구 선감동	126.639276	37.2188347
4826	제주	상록식당	한식	제주 서귀포시 토평동	126.5731412	33.2874822
4827	서울	청담순두부 본점	한식	강남구 신사동	127.0265061	37.5238058
4828	강원	이어도식당	한식	강원 속초시 동명동	128.5916464	38.2113416
4829	부산	히노아지 센텀점	일식	부산 해운대구 우동	129.147889	35.1743658
4830	강원	디자이노(DESIGN-O)	카페/주점	강원 강릉시 교1동	128.8744837	37.7655621
4831	부산	노란숟가락	일식	부산 해운대구 우동	129.147889	35.1743658
4832	부산	클라우드32	양식	부산 해운대구 우1동	129.1579239	35.1628318
4833	경기	한판승부	한식	수원시 팔달구 인계동	127.0298898	37.268733
4834	서울	타베모노(TABEMON'O)	일식	용산구 한남동	127.0051795	37.5375402
4835	강원	봉운장	한식	강원 춘천시 소양로3가	127.7141789	37.8774577
4836	부산	노란마후라	한식	부산 해운대구 중2동	129.1761462	35.1614214
4837	인천	만다복	중식	인천 서울시 중구 북성동2가	126.7053009	37.4561358
4838	서울	삼미숯불갈비	한식	강남구 논현동	127.0317166	37.5136758
4839	경기	일피오레	양식	성남시 분당구 정자동	127.115507	37.3644048
4840	충남	버들로41	한식	천안시 동남구 문화동	127.151686	36.8095709
4841	충남	대양횟집	일식	충남 태안군 안면읍	126.3577768	36.5210048
4842	서울	로얄컵케익 압구정점	카페/주점	강남구 신사동	127.0265061	37.5238058
4843	부산	카페윤	카페/주점	부산 기장군 기장읍	129.2069444	35.2259628
4844	부산	아데초이(A'de Choi)	카페/주점	부산 해운대구 송정동	129.1974193	35.1847298
4845	서울	오도루	카페/주점	강남구 논현동	127.0317166	37.5136758
4846	서울	계림	한식	종로구 종로3가	126.9781025	37.5698545
4847	경기	부대찌개실비집	한식	경기 동두천시 생연2동	127.0489881	37.9016152
4848	서울	군산오징어 잠실새내점	한식	송파구 잠실동	127.0833863	37.5119616
4849	인천	서해안조개광장	한식	인천 서울시 중구 덕교동	126.7053009	37.4561358
4850	전남	수련산방	한식	전남 순천시 월등면	127.3900667	35.08581
4851	전남	나주볼테기	한식	전남 나주시 대호동	126.7154091	35.0497399
4852	제주	서광춘희	기타/세계	제주 서귀포시 안덕면	126.3476543	33.2926226
4853	부산	메이친	중식	부산 해운대구 우동	129.147889	35.1743658
4854	강원	코뚜레	한식	강원 양양군 손양면	128.6522242	38.0472779
4855	서울	양철지붕 본점	카페/주점	강남구 신사동	127.0265061	37.5238058
4856	부산	웨스턴스푼(WesternSpoon)	양식	부산 해운대구 우동	129.147889	35.1743658
4857	경기	카페하우스	카페/주점	용인시 기흥구 보정동	127.1071275	37.309358
4858	부산	벤타나스	양식	부산 해운대구 중동	129.1767436	35.1625063
4859	강원	청초수물회	한식	강원 속초시 조양동	128.5816718	38.184786
4860	강원	이맛에온다 강릉점	한식	강원 강릉시 명주동	128.8913892	37.750893
4861	서울	카페이마	카페/주점	종로구 세종로	126.9792345	37.5731711
4862	서울	계림원 구로점	한식	구로구 구로동	126.8846848	37.494232
4863	서울	리스퀘어(RESQUARE)	양식	용산구 한남동	127.0051795	37.5375402
4864	서울	파샤(pasha) 이태원2호점	기타/세계	용산구 이태원동	126.9925274	37.5385142
4865	경기	아임홈 백현점	카페/주점	성남시 분당구 백현동	127.1013084	37.3849594
4866	서울	피셔맨즈(Fisherman's)	양식	용산구 이태원동	126.9925274	37.5385142
4867	강원	청호면옥	한식	강원 속초시 청호동	128.5964352	38.1964695
4868	강원	청사초롱	한식	강원 강릉시 홍제동	128.8712849	37.7512146
4869	서울	아비꼬 홍대본점	일식	마포구 서교동	126.9187795	37.5538373
4870	서울	이태원프로간장새우	카페/주점	용산구 이태원동	126.9925274	37.5385142
4871	강원	카페델피노(cafe delpino)	카페/주점	강원 강릉시 교동	128.8880235	37.767407
4872	강원	해녀횟집 양양점	한식	강원 양양군 손양면	128.6522242	38.0472779
4873	경기	빨간콩	카페/주점	고양시 일산동구 장항동	126.7596589	37.6471046
4874	서울	로얄맨션(Royal Mansion)	양식	용산구 한남동	127.0051795	37.5375402
4875	부산	면식가	일식	부산 해운대구 중2동	129.1761462	35.1614214
4876	경남	너울횟집	일식	경남 남해군 창선면	128.0162214	34.8688362
4877	제주	후년하우스	한식	제주 제주시 삼양이동	126.5841296	33.5209935
4878	대구	천계	한식	대구 서울시 중구 동성로3가	128.6018115	35.8714168
4879	부산	요크랩 마린시티점	한식	부산 해운대구 우1동	129.1579239	35.1628318
4880	서울	하루애	일식	마포구 서교동	126.9187795	37.5538373
4881	충북	다누끼	일식	청주시 상당구 우암동	127.4924981	36.6501193
4882	서울	홍대칼국수와족발 강남직영점	한식	강남구 역삼동	127.0385535	37.5000807
4883	서울	스모키러버스(SMOKY LOVERS)이태원점	기타/세계	용산구 한남동	127.0051795	37.5375402
4884	제주	양푼왕갈비	한식	제주 제주시 연동	126.4951879	33.4575565
4885	강원	설악민물장어	한식	강원 속초시 조양동	128.5816718	38.184786
4886	전북	식도락게장	한식	전북 부안군 진서면	126.5715645	35.6045256
4887	대전	바위섬횟집	일식	대전 서구 갈마동	127.3694919	36.3474064
4888	경기	엄마손맛집	한식	경기 파주시 문산읍	126.7804011	37.8741637
4889	강원	강촌설렁탕	한식	강원 춘천시 남산면	127.6213664	37.7792541
4890	서울	복돈식당	한식	송파구 삼전동	127.09189	37.5018994
4891	충남	저팔계	한식	천안시 서북구 쌍용1동	127.1305109	36.8040381
4892	서울	영동쭈꾸미	한식	강남구 논현동	127.0317166	37.5136758
4893	인천	시래옥반상 현대아울렛 송도점	한식	인천 연수구 송도동	126.6357153	37.3880461
4894	경기	매그놀리아 현대백화점 판교점	베이커리	성남시 분당구 백현동	127.1013084	37.3849594
4895	경기	이대감버섯생불고기	한식	경기 남양주시 진건읍	127.1838029	37.6566675
4896	서울	후지	일식	강남구 대치동	127.0633438	37.4991896
4897	서울	아티제 종로그랑서울점	카페/주점	종로구 청진동	126.980175	37.5714492
4898	경기	한본삼계탕	한식	경기 광명시 철산동	126.8689179	37.4794222
4899	서울	클로리스티룸(CHLORIS) 신논현점	카페/주점	강남구 역삼동	127.0385535	37.5000807
4900	경기	소원	한식	성남시 분당구 서현동	127.1344371	37.38226
4901	전북	상덕커리	한식	전주시 완산구 풍남동3가	127.1525114	35.8160279
4902	서울	금옥당(구 옥루몽)	카페/주점	마포구 서교동	126.9187795	37.5538373
4903	경기	봉황막국수	한식	경기 여주시 대신면	127.6024943	37.3775957
4904	강원	큰집막국수닭갈비	한식	강원 춘천시 퇴계동	127.7315312	37.8539548
4905	경기	베스코	카페/주점	고양시 일산동구 장항동	126.7596589	37.6471046
4906	제주	포도원흑돼지	한식	제주 제주시 노형동	126.4850955	33.448472
4907	서울	성수맥주	카페/주점	성동구 성수동2가	127.0565313	37.540854
4908	경기	하태우노란황태 광교점	한식	수원시 영통구 이의동	127.0476998	37.3012895
4909	강원	진솔할머니순두부	한식	강원 속초시 노학동	128.5298905	38.190599
4910	충남	마늘떡볶이	분식	천안시 동남구 대흥동	127.1476527	36.8084427
4911	충남	언덕위커피나무	카페/주점	천안시 동남구 청당동	127.1536229	36.7802068
4912	서울	퀸스파크(queens park)	양식	강남구 청담동	127.0504711	37.5243974
4913	서울	매화양꼬치 논현점	중식	강남구 논현동	127.0317166	37.5136758
4914	경기	무교동일품낙지	한식	수원시 영통구 원천동	127.0570065	37.2731962
4915	강원	복빚는개성손만두&샤브샤브	한식	강원 속초시 교동	128.573907	38.2018975
4916	경기	천년찻집	카페/주점	경기 포천시 소흘읍	127.149057	37.7942966
4917	전남	대가	한식	전남 담양군 고서면	126.9740089	35.21997
4918	제주	식후경	한식	제주 서귀포시 대정읍	126.2470481	33.2564443
4919	제주	미친부엌	일식	제주 제주시 일도일동	126.5274101	33.5130114
4920	서울	코코이찌방야 청량리역점	일식	동대문구 전농동	127.0557017	37.5797003
4921	전북	새전주횟집	한식	전북 부안군 변산면	126.5350386	35.6430852
4922	경기	자연(自然)	한식	수원시 장안구 송죽동	127.0048142	37.3064423
4923	서울	퀸실내포차	카페/주점	강남구 신사동	127.0265061	37.5238058
4924	대전	병규돈가스 탄방점	일식	대전 서구 탄방동	127.3916249	36.3450247
4925	제주	공새미59	한식	제주 서귀포시 남원읍	126.6661091	33.3283211
4926	서울	면채반 디큐브시티점	한식	구로구 신도림동	126.8821887	37.5099496
4927	대구	인사동고깃집	한식	대구 북구 서변동	128.594119	35.9252905
4928	서울	아라빅하우스(ARABIC HOUSE)	기타/세계	용산구 이태원2동	126.9902514	37.5419908
4929	서울	뺑드빱바(PAIN DE PAPA) 코엑스점	베이커리	강남구 삼성동	127.0561233	37.5139725
4930	서울	백년옥	한식	서초구 서초동	127.0168004	37.4883773
4931	제주	푸주옥	한식	제주 제주시 오라일동	126.5166361	33.4953744
4932	경기	아시아아시아	기타/세계	고양시 일산동구 장항동	126.7596589	37.6471046
4933	서울	친친함박	양식	종로구 누상동	126.9627422	37.5803978
4934	전남	풍미통닭	한식	전남 순천시 장천동	127.4888457	34.9497152
4935	서울	겐조라멘 강남점	일식	서초구 서초동	127.0168004	37.4883773
4936	부산	더포	기타/세계	부산 부산진구 부전동	129.0579244	35.1573826
4937	강원	동아식당	한식	강원 삼척시 정하동	129.1881304	37.4413069
4938	강원	내고향베트남쌀국수	기타/세계	강원 원주시 단구동	127.955239	37.3238284
4939	제주	정우말가든	한식	제주 제주시 연동	126.4951879	33.4575565
4940	서울	숭례문(압구정점)	한식	강남구 신사동	127.0265061	37.5238058
4941	제주	막창먹는놈	한식	제주 서귀포시 성산읍	126.8647385	33.4180242
4942	제주	다시버시	한식	제주 제주시 구좌읍	126.7954453	33.4980741
4943	경기	하치돈부리	일식	성남시 분당구 서현동	127.1344371	37.38226
4944	서울	한국술집안씨막걸리	카페/주점	용산구 이태원동	126.9925274	37.5385142
4945	경기	더부엌(THE BUEOK)	카페/주점	수원시 영통구 이의동	127.0476998	37.3012895
4946	서울	머큐어	뷔페	강남구 역삼동	127.0385535	37.5000807
4947	강원	가평리토종닭	한식	강원 양양군 손양면	128.6522242	38.0472779
4948	서울	천진포자 파미에스테이션점	분식	서초구 반포동	127.0007619	37.503966
4949	전북	신성반점	중식	전주시 완산구 경원동1가	127.1473579	35.817794
4950	충남	큰길식당	한식	충남 태안군 안면읍	126.3577768	36.5210048
4951	제주	삼대국수회관 신제주점	한식	제주 제주시 연동	126.4951879	33.4575565
4952	인천	산동공갈빵	기타/세계	인천 서울시 중구 신포동	126.7053009	37.4561358
4953	경기	쇠뫼기	한식	경기 광주시 퇴촌면	127.3400658	37.4541318
4954	서울	화로몽	한식	강북구 수유동	127.0073722	37.6383304
4955	경기	송담추어탕 송담본점	한식	수원시 권선구 구운동	126.970453	37.2808641
4956	경기	벽적골황소곱창	한식	수원시 영통구 영통동	127.0723406	37.2548631
4957	경기	팥꽃카페	카페/주점	안양시 동안구 평촌동	126.9679972	37.3887369
4958	서울	퍼블리크(Publique)	베이커리	마포구 상수동	126.9244847	37.5466721
4959	서울	투테이블(2table) 압구정역점	일식	강남구 신사동	127.0265061	37.5238058
4960	서울	영자양꼬치	중식	서초구 반포동	127.0007619	37.503966
4961	경북	안동간고등어 일직식당	한식	경북 안동시 운흥동	128.7313486	36.5606017
4962	강원	산촌보리밥	한식	강원 강릉시 포남동	128.9079682	37.7741028
4963	서울	청포도식당	한식	성북구 동소문동7가	127.0141927	37.5963275
4964	제주	금복식당	한식	제주 제주시 일도일동	126.5274101	33.5130114
4965	대전	썸데이	한식	대전 유성구 봉명동	127.3460669	36.3535893
4966	서울	뱃고동	한식	강남구 신사동	127.0265061	37.5238058
4967	울산	MBC막창드라마	한식	울산 서울시 중구 남외동	129.3114362	35.5384296
4968	서울	홍대돈부리 건대점	일식	광진구 화양동	127.0734074	37.5432492
4969	경기	온누리장작구이 과천점	한식	경기 과천시 과천동	126.996755	37.4517612
4970	제주	명진전복	한식	제주 제주시 구좌읍	126.7954453	33.4980741
4971	제주	명가흑돈마을	한식	제주 서귀포시 대포동	126.4486298	33.273305
4972	강원	나폴리선생IN교동	양식	강원 강릉시 교동	128.8880235	37.767407
4973	제주	천짓골	한식	제주 서귀포시 서귀동	126.563701	33.2451152
4974	경기	코코이찌방야 분당정자점	일식	성남시 분당구 정자동	127.115507	37.3644048
4975	부산	돌고래순두부	한식	부산 서울시 중구 신창동2가	129.0750895	35.1798382
4976	경기	장수촌	한식	경기 가평군 청평면	127.4293261	37.7297616
4977	서울	맥파이(MAGPIE) 이태원점	카페/주점	용산구 이태원2동	126.9902514	37.5419908
4978	경기	위스토리	카페/주점	성남시 분당구 율동	127.1586228	37.3864443
4979	서울	총각네해물포차	카페/주점	강남구 도곡동	127.0452819	37.4885928
4980	경기	소호정 일산점	한식	고양시 일산동구 장항동	126.7596589	37.6471046
4981	충남	황해도전통손만두국	한식	충남 공주시 옥룡동	127.135058	36.4520675
4982	서울	앤드커피랩(A&ND;)	카페/주점	용산구 한남동	127.0051795	37.5375402
4983	강원	송곡가든	한식	강원 홍천군 서면	127.6350623	37.6672343
4984	부산	둥근달바다곁	카페/주점	부산 부산진구 부전동	129.0579244	35.1573826
4985	강원	인코시벳(Inko Civet) 강릉안목점	카페/주점	강원 강릉시 견소동	128.9424477	37.7727869
4986	제주	돌하르방식당	한식	제주 제주시 일도이동	126.5410162	33.5064917
4987	광주	생어거스틴 광주수완점	기타/세계	광주 광산구 수완동	126.8285001	35.1995133
4988	경기	라이스&파스타 소리소빌리지	양식	경기 남양주시 진건읍	127.1838029	37.6566675
4989	서울	삼백집 잠실직영점	한식	송파구 석촌동	127.1025113	37.5027285
4990	부산	재기돼지국밥	한식	부산 영도구 남항동1가	129.0391918	35.0902466
4991	경기	그곳에가면	한식	수원시 권선구 권선동	127.0269061	37.250011
4992	충북	만나밥집	한식	충북 충주시 연수동	127.9446166	36.9905116
4993	경기	빠네비노(pane e vino)	양식	수원시 팔달구 인계동	127.0298898	37.268733
4994	광주	낮엔밥상 저녁엔술상	한식	광주 광산구 쌍암동	126.8481787	35.2189374
4995	경기	도톰한	한식	경기 파주시 금촌동	126.770348	37.7587783
4996	경기	털보회관	한식	경기 화성시 동탄면	127.1207799	37.1655282
4997	서울	진사댁	한식	서울시 중구 명동2가	126.9852491	37.5629061
4998	경기	홍익돈까스	양식	수원시 영통구 망포동	127.0519998	37.2399421
4999	경기	진수사	일식	성남시 분당구 야탑동	127.1445978	37.4062845
5000	서울	산동교자관	중식	강남구 신사동	127.0265061	37.5238058
5001	경북	돈꾸러미 흥해점	한식	포항시 북구 흥해읍	129.3425675	36.1075847
5002	부산	할매국밥	한식	부산 동구 범일동	129.0555743	35.1368875
5003	경기	연포갈비	한식	수원시 팔달구 북수동	127.0166032	37.2855817
5004	경북	수리뫼	한식	경북 경주시 내남면	129.1747689	35.7475983
5005	제주	쌈싸돼지	한식	제주 제주시 연동	126.4951879	33.4575565
5006	울산	오발탄 울산점	한식	울산 남구 삼산동	129.3446996	35.542741
5007	서울	오스테리아쿠촐로(Osteria Cucciolo)	양식	용산구 용산동2가	126.9850227	37.542883
5008	제주	태백산 본점	한식	제주 제주시 아라이동	126.5532221	33.4772706
5009	경기	그랑블루(Grand Bleu)	카페/주점	수원시 영통구 영통동	127.0723406	37.2548631
5010	경기	물레방아	한식	경기 화성시 서신면	126.6952661	37.1642563
5011	서울	방자네산골물	한식	종로구 관훈동	126.9846777	37.5741551
5012	경기	외갓집참숯갈비	한식	안양시 동안구 평촌동	126.9679972	37.3887369
5013	강원	건도리횟집	일식	강원 강릉시 강문동	128.9174	37.7933113
5014	강원	우성식당	한식	강원 강릉시 교동	128.8880235	37.767407
5015	서울	우묵배미 신림점	한식	관악구 신림동	126.9358097	37.463203
5016	서울	순대만드는집	한식	서초구 방배동	126.9931168	37.4794917
5017	충남	곡간	기타/세계	천안시 서북구 불당동	127.1062963	36.8086528
5018	경기	천년찻집 남양주점	카페/주점	경기 남양주시 조안면	127.2990576	37.5667991
5019	경기	북문족발	한식	수원시 장안구 영화동	127.0136087	37.2912246
5020	서울	용이네술집	카페/주점	강남구 신사동	127.0265061	37.5238058
5021	서울	순흥골 당산점	한식	영등포구 당산동2가	126.8937105	37.5224833
5022	강원	옛카네이션집	한식	강원 강릉시 성산면	128.8031558	37.7315246
5023	부산	지앤토비코	일식	부산 금정구 장전동	129.074689	35.2352765
5024	충남	고추세개	한식	천안시 서북구 쌍용1동	127.1305109	36.8040381
5025	강원	조개이야기	한식	강원 강릉시 견소동	128.9424477	37.7727869
5026	서울	뉴질랜드스토리	양식	송파구 송파동	127.1135443	37.5051095
5027	서울	카페제르보(GERBEAUD)	카페/주점	송파구 신천동	127.0989767	37.5239214
5028	서울	부자피자(PIZZERIA D'BUZZA) 1호점	양식	용산구 한남동	127.0051795	37.5375402
5029	충남	뮤즈	양식	충남 태안군 안면읍	126.3577768	36.5210048
5030	제주	삼다해물뚝배기	한식	제주 서귀포시 하효동	126.6170652	33.2543936
5031	강원	하남돼지집 강릉입암점	한식	강원 강릉시 입암동	128.9167524	37.7574201
5032	경기	리틀사이공 스타필드하남점	기타/세계	경기 하남시 신장동	127.2150249	37.5436268
5033	강원	소소정	한식	강원 강릉시 임당동	128.8943986	37.7557898
5034	경기	보림돼지갈비한우정육식당	한식	수원시 영통구 이의동	127.0476998	37.3012895
5035	서울	밀탑 신촌현대백화점	카페/주점	서대문구 창천동	126.9342153	37.5586991
5036	서울	데블스도어(Devil's Door)	기타/세계	서초구 반포동	127.0007619	37.503966
5037	서울	대가방 본점	중식	강남구 논현동	127.0317166	37.5136758
5038	서울	더플레이트(The Plate)	양식	강남구 논현동	127.0317166	37.5136758
5039	서울	곤트란쉐리에 이태원점	카페/주점	용산구 한남동	127.0051795	37.5375402
5040	전북	한주옥	한식	전북 군산시 영화동	126.7111651	35.9891217
5041	서울	군산오징어 리틀 고속터미널점	한식	서초구 반포동	127.0007619	37.503966
5042	경기	평가옥 분당점	한식	성남시 분당구 정자동	127.115507	37.3644048
5043	서울	낭만옵빠 논현점	카페/주점	강남구 논현동	127.0317166	37.5136758
5044	서울	노을	카페/주점	마포구 망원동	126.8998549	37.5554916
5045	경기	코코이찌방야 롯데아울렛광교점	일식	수원시 영통구 이의동	127.0476998	37.3012895
5046	경기	꿀꿀이보쌈	한식	성남시 분당구 백현동	127.1013084	37.3849594
5047	서울	나인로드피제리아(Pizzeria)	양식	서초구 서초동	127.0168004	37.4883773
5048	경기	두꺼비집	한식	수원시 팔달구 매산로3가	127.0019725	37.2670952
5049	서울	미락치킨 경복궁본점	카페/주점	종로구 체부동	126.9708757	37.5775947
5050	충남	한신포차 천안두정점	카페/주점	천안시 서북구 두정동	127.1433058	36.8334547
5051	충남	꼬지사께 천안불당점	카페/주점	천안시 서북구 불당동	127.1062963	36.8086528
5052	전북	한미반점	중식	전주시 완산구 다가동3가	127.1400953	35.8170663
5053	인천	해운정양식장	한식	인천 강화군 양도면	126.4325547	37.6731059
5054	서울	르봉마리아쥬(le bon Mariage)	베이커리	용산구 이태원동	126.9925274	37.5385142
5055	강원	바다마을횟집	일식	강원 속초시 장사동	128.5579129	38.2141016
5056	강원	초원순두부	한식	강원 속초시 노학동	128.5298905	38.190599
5057	제주	오조삼춘	일식	제주 서귀포시 성산읍	126.8647385	33.4180242
5058	전남	진복식당	한식	전남 여수시 중앙동	127.7375229	34.7384241
5059	강원	안목바다식당 강릉병산점	한식	강원 강릉시 병산동	128.944653	37.7596505
5060	강원	수랏간에서훔친밥상	한식	강원 강릉시 성산면	128.8031558	37.7315246
5061	충남	포르탈바(Port'alba)	양식	천안시 서북구 불당동	127.1062963	36.8086528
5062	경기	누리촌	한식	수원시 팔달구 장안동	127.0129262	37.2864882
5063	서울	라면땡기는날	분식	종로구 화동	126.9827322	37.5806889
5064	서울	모국정서	일식	강남구 신사동	127.0265061	37.5238058
5065	서울	메밀꽃필무렵	한식	종로구 통의동	126.9728729	37.5780806
5066	서울	오근내닭갈비	한식	용산구 한강로3가	126.9901968	37.5326105
5067	서울	까델루뽀(CA' DEL LUPO)	양식	종로구 효자동	126.9719494	37.5826678
5068	경북	버버리단팥빵	베이커리	경북 안동시 옥야동	128.7218687	36.5598845
5069	부산	양귀빈식당	중식	부산 수영구 민락동	129.1255459	35.1598019
5070	제주	일출왕뚝배기	한식	제주 서귀포시 성산읍	126.8647385	33.4180242
5071	충북	쫄쫄호떡	분식	청주시 상당구 남문로2가	127.4884844	36.6346825
5072	충남	도쿄소나타	카페/주점	천안시 서북구 두정동	127.1433058	36.8334547
5073	전북	운암식당	한식	전주시 완산구 전동3가	127.1449066	35.8131619
5074	서울	봉평메밀촌 논현점	한식	서초구 잠원동	127.0090972	37.5151011
5075	서울	철든놈 제2공장	한식	강남구 역삼동	127.0385535	37.5000807
5076	경기	보조락	한식	성남시 분당구 서현동	127.1344371	37.38226
5077	서울	최군맥주 가로수길점	카페/주점	강남구 신사동	127.0265061	37.5238058
5078	서울	감촌	한식	종로구 청진동	126.980175	37.5714492
5079	서울	철길떡볶이	분식	서대문구 충정로3가	126.963199	37.559696
5080	부산	바브루 이자까야	카페/주점	부산 수영구 민락동	129.1255459	35.1598019
5081	서울	수정분식	분식	종로구 예지동	126.9983116	37.5696402
5082	경남	삼보생막창	한식	경남 김해시 삼계동	128.8681594	35.2715204
5083	강원	옥돌순두부	한식	강원 속초시 노학동	128.5298905	38.190599
5084	강원	동해일미	한식	강원 강릉시 명주동	128.8913892	37.750893
5085	제주	재연식당	한식	제주 제주시 구좌읍	126.7954453	33.4980741
5086	강원	커피말리(Marly)	카페/주점	강원 속초시 교동	128.573907	38.2018975
5087	제주	봉끄랑	카페/주점	제주 제주시 우도면	126.9554783	33.5054232
5088	서울	라멘모토	일식	서초구 잠원동	127.0090972	37.5151011
5089	경기	일도씨뚝불	한식	성남시 분당구 구미동	127.119406	37.3437542
5090	서울	가렛팝콘샵 롯데월드점	기타/세계	송파구 신천동	127.0989767	37.5239214
5091	강원	연돈가	한식	강원 강릉시 연곡면	128.6944565	37.828093
5092	강원	라몬타냐(La MONTAGNA)	양식	강원 강릉시 회산동	128.8660051	37.7382878
5093	서울	세이민	일식	서초구 양재동	127.0374214	37.4719677
5094	강원	피노	양식	강원 강릉시 송정동	128.9269749	37.7772164
5095	경기	비니에올리	양식	용인시 기흥구 보정동	127.1071275	37.309358
5096	제주	기억나는집	한식	제주 서귀포시 서귀동	126.563701	33.2451152
5097	서울	베이글카페 강남직영점	카페/주점	강남구 역삼동	127.0385535	37.5000807
5098	충남	바니타스(VANITAS)	카페/주점	천안시 서북구 불당동	127.1062963	36.8086528
5099	서울	춘업순댓국	한식	서초구 양재동	127.0374214	37.4719677
5100	서울	웰빙김치찜	한식	마포구 공덕동	126.955008	37.5480905
5101	제주	비스트로리틀이태리	양식	제주 서귀포시 표선면	126.7684658	33.3748019
5102	서울	스시웨이 노원점	일식	노원구 상계동	127.0703341	37.6729924
5103	서울	포족(Pho족)	기타/세계	영등포구 여의도동	126.9284428	37.5286693
5104	서울	개미집 가로수길점	한식	강남구 신사동	127.0265061	37.5238058
5105	서울	응야끼도리	카페/주점	서초구 서초동	127.0168004	37.4883773
5106	서울	버거인더앨리	패스트푸드	마포구 상암동	126.8798544	37.5707472
5107	서울	타코아미고(TACO Amigo)	양식	용산구 이태원동	126.9925274	37.5385142
5108	경기	행하령수제비	한식	성남시 분당구 구미동	127.119406	37.3437542
5109	서울	현선이네	한식	용산구 한강로3가	126.9901968	37.5326105
5110	서울	별난주점 방학점	카페/주점	도봉구 방학동	127.0310652	37.6652879
5111	제주	제주정지	한식	제주 제주시 용담삼동	126.4956874	33.5157766
5112	강원	공가네감자옹심이	한식	강원 양양군 양양읍	128.600678	38.0916017
5113	서울	나고미앤겐로쿠	일식	마포구 서교동	126.9187795	37.5538373
5114	강원	부부촌	한식	강원 속초시 조양동	128.5816718	38.184786
5115	경북	인유어버거(IN YOUR BURGER)	양식	포항시 남구 이동	129.3307708	36.0343204
5116	경기	요가파이어	한식	경기 의정부시 의정부동	127.0422196	37.7374697
5117	충남	파스타쿠코	양식	천안시 동남구 신부동	127.1627982	36.8244648
5118	경기	배서방족발집	한식	수원시 권선구 권선동	127.0269061	37.250011
5119	제주	한림칼국수	한식	제주 제주시 한림읍	126.2847479	33.3763445
5120	충남	호박촌황토가마구이	한식	충남 아산시 모종동	127.022364	36.7833188
5121	서울	르블랑(Le Blanc) 이태원점	카페/주점	용산구 이태원동	126.9925274	37.5385142
5122	전남	카페루나(Cafe Luna)	카페/주점	전남 보성군 보성읍	127.0696742	34.7510199
5123	전남	싱글벙글빵집	베이커리	전남 여수시 관문동	127.7428062	34.7426904
5124	전남	일레븐에이엠(11am)	카페/주점	전남 목포시 상동	126.4185414	34.8077435
5125	경남	웰차이나(Well China)	중식	경남 거제시 옥포1동	128.6926676	34.8909696
5126	서울	굼스테이크	양식	마포구 상수동	126.9244847	37.5466721
5127	서울	두플라워&카페	카페/주점	종로구 옥인동	126.9634119	37.5835392
5128	강원	토박이할머니순두부	한식	강원 강릉시 초당동	128.9115212	37.7907531
5129	인천	구르망 by 마스터키친	일식	인천 연수구 송도동	126.6357153	37.3880461
5130	서울	빵빵포차 논현점	카페/주점	강남구 논현동	127.0317166	37.5136758
5131	강원	용두동불쭈꾸미	한식	강원 강릉시 교동	128.8880235	37.767407
5132	서울	일품각양꼬치	중식	강남구 역삼동	127.0385535	37.5000807
5133	서울	레귤러서비스커피샵	카페/주점	마포구 망원동	126.8998549	37.5554916
5134	제주	제주맑음	양식	제주 제주시 구좌읍	126.7954453	33.4980741
5135	강원	미미한식	한식	강원 강릉시 포남동	128.9079682	37.7741028
5136	서울	야고만두	한식	용산구 이태원동	126.9925274	37.5385142
5137	강원	누비처네	한식	강원 강릉시 포남동	128.9079682	37.7741028
5138	강원	지니하우스	양식	강원 강릉시 안현동	128.884107	37.8054682
5139	충남	미남포앤가쯔 아산점	기타/세계	충남 아산시 모종동	127.022364	36.7833188
5140	서울	컵안에버블	카페/주점	광진구 군자동	127.073671	37.5530367
