,name,type,review,area
8816,군산 근대건축관 (옛 조선은행군산지점),역사박물관,0,전라북도
8817,달빛소리 수목원,공원 • 산림,0,전라북도
8818,덕재산,산 • 하이킹 트레일,0,전라북도
8819,필봉농악전수관,문화체험 투어 • 역사 및 문화 유산 투어,0,전라북도
8820,모항 해수욕장,해변,0,전라북도
8821,강변사리마을,공원 • 놀이터,0,전라북도
8822,위도 해수욕장,해변,0,전라북도
8823,고사포 해수욕장,해변,0,전라북도
8824,고덕산,산,0,전라북도
8825,신선들의 쉼터 사선대,놀이공원 & 테마파크,0,전라북도
8826,백련산,산,0,전라북도
8827,회문산,산,0,전라북도
8828,성수산,산,0,전라북도
8829,경각산,산,0,전라북도
8830,하섬,물길 • 섬,0,전라북도
8831,원숭이학교 자연사박물관,어린이 박물관 • 역사박물관,0,전라북도
8832,고창 갯벌축제,문화 행사,0,전라북도
8833,전주 충경로 차 없는 사람의 거리,인근 지역,0,전라북도
8834,익산 문화예술의거리,인근 지역,0,전라북도
8835,제 전주국제영화제,문화 행사,0,전라북도
8836,복분자와 수박축제,음식 & 음료 축제,0,전라북도
8837,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,0,전라북도
8838,송참봉 조선동네,즐길거리 & 랜드마크,0,전라북도
8839,백제왕궁,역사적인 장소 • 즐길거리 & 랜드마크,0,전라북도
8840,고창 청보리밭축제,음식 & 음료 축제,0,전라북도
8841,고창 해풍고추축제,음식 & 음료 축제,0,전라북도
8842,익산 서동축제,문화 행사,0,전라북도
8843,새만금 노마드 페스티벌,문화 행사,0,전라북도
8844,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,0,전라북도
8845,남부시장:청년몰,벼룩시장 & 재래시장,0,전라북도
8846,성당포구바람개비길,바이크 트레일 • 조깅로 & 트랙,0,전라북도
8847,전주 치맥&가맥 페스티벌,음식 & 음료 축제,0,전라북도
8848,고창 한국지역도서전,문화 행사,0,전라북도
8849,군산 근대역사박물관 설날 한마당 큰잔치,문화 행사,0,전라북도
8850,전주난장,즐길거리 & 랜드마크,0,전라북도
8851,익산 천만송이국화축제,자연 & 야생 서식지 투어,0,전라북도
8852,부안 마실축제,문화 행사,0,전라북도
8853,구시포 해수욕장,해변,0,전라북도
8854,군산 문화재야행,문화체험 투어,0,전라북도
8855,전주 가맥축제,문화 행사,0,전라북도
8856,전주 독서대전,문화 행사,0,전라북도
8857,곰소염전,물길,0,전라북도
8858,아중저수지,물길,0,전라북도
8859,람사르 고창 갯벌식물원,가든,0,전라북도
8860,대한민국 무형문화재대전,문화 행사,0,전라북도
8861,군산 시간여행축제,문화 행사,0,전라북도
8862,국립전주박물관 어린이축제,문화 행사,0,전라북도
8863,여미랑,역사 및 문화 유산 투어,0,전라북도
8864,전주 비빔밥축제,문화 행사,0,전라북도
8865,전주역사박물관 설날 세시풍속 한마당,문화 행사,0,전라북도
8866,전주 단오제,문화 행사,0,전라북도
8867,고창 모양성제,문화 행사,0,전라북도
8868,전주 대사습놀이,문화 행사,0,전라북도
8869,전북 청소년영화제,문화 행사,0,전라북도
8870,군산꽁당보리축제,음식 & 음료 축제,0,전라북도
8871,롯데백화점 전주점,백화점,0,전라북도
8872,임피역,역사적인 장소 • 즐길거리 & 랜드마크,0,전라북도
8873,muju ski rental shop,장비 대여,0,전라북도
8874,추령장승촌,문화체험 투어 • 쇼핑 투어,0,전라북도
8875,훈몽재,역사적인 장소 • 즐길거리 & 랜드마크,0,전라북도
8876,아원고택,아트뮤지엄 • 역사박물관,0,전라북도
8877,고창 병바위,산 • 지층,0,전라북도
8878,용담 섬바위,물길 • 산림,0,전라북도
8879,왕궁리유적,역사적인 장소 • 기념비 및 동상,0,전라북도
8880,태고정,역사적인 장소 • 건축물,0,전라북도
8881,향일암,종교적인 장소,157,전라남도
8882,순천만 습지,공원,277,전라남도
8883,유달산,산 • 공원,81,전라남도
8884,오동도,섬,254,전라남도
8885,여수 해상케이블카,전차,221,전라남도
8886,순천만정원,가든,165,전라남도
8887,낙안읍성 민속마을,유서 깊은 산책로,162,전라남도
8888,담양 대나무축제,문화 행사,12,전라남도
8889,담양 죽녹원,공원 • 산림,167,전라남도
8890,보성 녹차밭 대한 다원,산림 • 농장,143,전라남도
8891,이순신 광장,공원,106,전라남도
8892,미황사,종교적인 장소,24,전라남도
8893,순천 드라마 세트장,즐길거리 & 랜드마크,102,전라남도
8894,여수 수산시장,벼룩시장 & 재래시장,43,전라남도
8895,돌산 공원,공원,112,전라남도
8896,갓바위,지층,56,전라남도
8897,선암사,종교적인 장소,66,전라남도
8898,송광사,종교적인 장소,55,전라남도
8899,평화의 소녀상,기념비 및 동상,1,전라남도
8900,목포 근대 역사관,역사박물관,37,전라남도
8901,국립 해양 문화재 연구소 해양 박물관,군사 박물관,30,전라남도
8902,목포대교,즐길거리 & 랜드마크 • 브리지,33,전라남도
8903,진도타워,즐길거리 & 랜드마크 • 전망대 & 타워,9,전라남도
8904,광양 매화마을,즐길거리 & 랜드마크,19,전라남도
8905,아쿠아플라넷 여수,수족관,140,전라남도
8906,홍도,섬,5,전라남도
8907,목포 자연사 박물관,전문 박물관,27,전라남도
8908,나주 금성관,즐길거리 & 랜드마크,7,전라남도
8909,화엄사,종교적인 장소,44,전라남도
8910,나주 학생독립운동 기념관,역사적인 장소 • 즐길거리 & 랜드마크,2,전라남도
8911,운림산방,역사적인 장소,18,전라남도
8912,백련사,종교적인 장소,8,전라남도
8913,순천 아랫장 시장,벼룩시장 & 재래시장 • 농산물 직거래 장터,7,전라남도
8914,월출산 국립공원,국립공원,17,전라남도
8915,진도 신비의바닷길축제,문화 행사,13,전라남도
8916,한국천연염색박물관,아트갤러리 • 아트뮤지엄,2,전라남도
8917,신지명사십리 해수욕장,해변,8,전라남도
8918,흑산도,섬,5,전라남도
8919,운주사,종교적인 장소,21,전라남도
8920,다도해 해상국립공원,국립공원,6,전라남도
8921,다산초당,역사적인 장소 • 건축물,12,전라남도
8922,담양 메타세쿼이아길,,87,전라남도
8923,연홍도,섬,3,전라남도
8924,태평소금세상,지층,14,전라남도
8925,진도 팽목항,즐길거리 & 랜드마크,5,전라남도
8926,빛가람 호수공원 전망대,즐길거리 & 랜드마크 • 전망대,5,전라남도
8927,평화의 소녀상,기념비 및 동상,2,전라남도
8928,여수 흥국사,종교적인 장소,15,전라남도
8929,거금대교,브리지,5,전라남도
8930,나주곰탕거리,인근 지역 • 즐길거리 & 랜드마크,1,전라남도
8931,짱뚱어다리,브리지,3,전라남도
8932,해양 수산 과학관,과학박물관,26,전라남도
8933,세량제,물길,2,전라남도
8934,전라남도 산림자원 연구소,경관이 좋은 산책로 • 공공기관 건물,1,전라남도
8935,천사섬분재공원,자연 & 야생동물 서식지,3,전라남도
8936,낭만포차로,인근 지역 • 즐길거리 & 랜드마크,21,전라남도
8937,함평 나비대축제,문화 행사,19,전라남도
8938,불갑사,종교적인 장소,6,전라남도
8939,나주 복암리고분전시관,전문 박물관 • 역사박물관,1,전라남도
8940,영산포 등대,등대,1,전라남도
8941,백양사,종교적인 장소,12,전라남도
8942,여수 진남관,역사적인 장소,67,전라남도
8943,국립나주박물관,역사박물관,4,전라남도
8944,태안사,종교적인 장소,6,전라남도
8945,죽도봉공원,공원,12,전라남도
8946,영산포 홍어거리,인근 지역 • 즐길거리 & 랜드마크,1,전라남도
8947,순천 웃장,농산물 직거래 장터,3,전라남도
8948,여수 해양 레일바이크,바이크 트레일,31,전라남도
8949,용천사 (함평),역사적인 장소 • 종교적인 장소,2,전라남도
8950,두륜산 도립공원,공원,13,전라남도
8951,만성리검은모래해변,해변,25,전라남도
8952,국립해양유물전시관,자연사 박물관,7,전라남도
8953,새마을역사관,전문 박물관,1,전라남도
8954,소금박물관,전문 박물관,10,전라남도
8955,화도 노두길,즐길거리 & 랜드마크 • 경관이 좋은 산책로,2,전라남도
8956,신안젓갈타운,벼룩시장 & 재래시장,1,전라남도
8957,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,1,전라남도
8958,함평 엑스포 공원 - 자연생태관,즐길거리 & 랜드마크 • 공원,2,전라남도
8959,우전해수욕장,해변,1,전라남도
8960,대흥사,종교적인 장소,25,전라남도
8961,애양원역사관,역사박물관,10,전라남도
8962,유달산 조각 공원,공원,22,전라남도
8963,나주 배박물관,전문 박물관,3,전라남도
8964,정남진전망대,즐길거리 & 랜드마크 • 전망대,2,전라남도
8965,화순적벽 관광지,자연 & 야생동물 서식지,2,전라남도
8966,완도타워,전망대 & 타워,8,전라남도
8967,평화의 소녀상,기념비 및 동상,6,전라남도
8968,땅끝 전망대,관측소 & 천체투영관,28,전라남도
8969,순천 왜성,성,13,전라남도
8970,귀족호도박물관,전문 박물관,3,전라남도
8971,와온해변,해변,4,전라남도
8972,고소동 벽화마을,인근 지역 • 즐길거리 & 랜드마크,8,전라남도
8973,김대중 노벨평화상 기념관,역사박물관,6,전라남도
8974,목포 문화원,전문 박물관,23,전라남도
8975,예울마루,시어터,3,전라남도
8976,봉화산,산,3,전라남도
8977,거북선 모형 체험장,역사박물관,4,전라남도
8978,정남진 편백숲우드랜드,즐길거리 & 랜드마크 • 하이킹 트레일,2,전라남도
8979,여수세계박람회장,컨벤션 센터,4,전라남도
8980,목포해상케이블카,전차,6,전라남도
8981,태평염전,즐길거리 & 랜드마크,2,전라남도
8982,하멜전시관,역사박물관,5,전라남도
8983,도솔암,종교적인 장소,2,전라남도
8984,소쇄원,가든,43,전라남도
8985,백수해안도로,절경 드라이브 코스,1,전라남도
8986,돌산대교,즐길거리 & 랜드마크 • 브리지,2,전라남도
8987,진도개테마파크,놀이공원 & 테마파크,6,전라남도
8988,순천 스카이큐브,절경 철도선로,2,전라남도
8989,평화광장,부두 & 보드워크 • 경관이 좋은 산책로,7,전라남도
8990,잠월미술관,전문 박물관,2,전라남도
8991,평화의 소녀상,기념비 및 동상,1,전라남도
8992,함평 엑스포 공원 - 나비곤충생태관,전문 박물관 • 즐길거리 & 랜드마크,1,전라남도
8993,나주 목사내아,역사적인 장소 • 즐길거리 & 랜드마크,1,전라남도
8994,한국 대나무 박물관,전문 박물관,28,전라남도
8995,목포생활도자박물관,전문 박물관,7,전라남도
8996,평화의 소녀상,기념비 및 동상,4,전라남도
8997,영취산,산 • 자연 & 야생동물 서식지,2,전라남도
8998,백제 불교 최초 도래지,역사적인 장소,3,전라남도
8999,관방제림,경관이 좋은 산책로,19,전라남도
9000,영랑생가,역사적인 장소 • 즐길거리 & 랜드마크,2,전라남도
9001,금성산성,역사적인 장소,9,전라남도
9002,소호 동동다리,브리지,2,전라남도
9003,평화의 소녀상,기념비 및 동상,1,전라남도
9004,신안갯벌센터 슬로시티센터,과학박물관,1,전라남도
9005,엑스포탁구장,스포츠 컴플렉스,6,전라남도
9006,신안군 송도수산물유통센터,벼룩시장 & 재래시장,1,전라남도
9007,스카이타워,전망대 & 타워,1,전라남도
9008,순천기적의 도서관,도서관,2,전라남도
9009,도림사,종교적인 장소,4,전라남도
9010,조계산 도립공원,산,1,전라남도
9011,이순신 대교,브리지,1,전라남도
9012,팔영산자연휴양림,산,3,전라남도
9013,가사리 생태공원,물길 • 자연 & 야생동물 서식지,1,전라남도
9014,축령산편백숲,하이킹 트레일 • 산림,2,전라남도
9015,남도전통미술관,전문 박물관,1,전라남도
9016,에코파크랜드동물원,동물원,2,전라남도
9017,여수교동시장,벼룩시장 & 재래시장,1,전라남도
9018,역전시장,농산물 직거래 장터,3,전라남도
9019,금둔사,종교적인 장소,3,전라남도
9020,사성암,종교적인 장소,14,전라남도
9021,삼학도,역사적인 장소 • 즐길거리 & 랜드마크,1,전라남도
9022,장등 해수욕장,해변,1,전라남도
9023,소치기념관,전문 박물관,1,전라남도
9024,쌍계사,종교적인 장소,5,전라남도
9025,돌산해양낚시공원,물길,1,전라남도
9026,김시식지,즐길거리 & 랜드마크,1,전라남도
9027,태백산맥문학관,전문 박물관,8,전라남도
9028,보성강골마을,역사적인 장소,2,전라남도
9029,함평양서.파충류 생태공원,즐길거리 & 랜드마크 • 동물원,1,전라남도
9030,순천향교,역사적인 장소 • 즐길거리 & 랜드마크,2,전라남도
9031,유선원,즐길거리 & 랜드마크 • 가든,4,전라남도
9032,진도역사관,전문 박물관 • 역사박물관,1,전라남도
9033,장전미술관,아트뮤지엄,1,전라남도
9034,동고지 마을,인근 지역 • 절경 드라이브 코스,1,전라남도
9035,여자만 갯벌,물길 • 자연 & 야생동물 서식지,1,전라남도
9036,함평군립미술관,즐길거리 & 랜드마크 • 아트뮤지엄,1,전라남도
9037,조종현 조정래 김초혜 가족문학관,전문 박물관,1,전라남도
9038,신흥사,종교적인 장소,1,전라남도
9039,해남공룡박물관,전문 박물관,13,전라남도
9040,평화의 소녀상,기념비 및 동상,1,전라남도
9041,영암 도기 문화센터,전문 박물관,4,전라남도
9042,완도 청해포구촬영장,즐길거리 & 랜드마크,1,전라남도
9043,땅끝 해양자연사 박물관,자연사 박물관,3,전라남도
9044,평화의 소녀상,기념비 및 동상,1,전라남도
9045,지리산정원,공원 • 가든,1,전라남도
9046,메타프로방스,즐길거리 & 랜드마크 • 건축물,9,전라남도
9047,수협수산물센터,벼룩시장 & 재래시장,1,전라남도
9048,고흥분청문화박물관,전문 박물관,1,전라남도
9049,녹동항,부두 & 보드워크,1,전라남도
9050,두륜산케이블카,전차,1,전라남도
9051,다도해 해상국립공원,국립공원,1,전라남도
9052,왕인박사 유적지,역사적인 장소,7,전라남도
9053,영암 구림마을,인근 지역,1,전라남도
9054,함평 엑스포 공원 - 나비곤충표본 전시관,전문 박물관 • 즐길거리 & 랜드마크,1,전라남도
9055,순천 고인돌공원,역사적인 장소 • 고대 유적,1,전라남도
9056,보성 비봉공룡공원,놀이공원 & 테마파크,3,전라남도
9057,월곡영화골벽화마을,즐길거리 & 랜드마크 • 경관이 좋은 산책로,4,전라남도
9058,율포 해수욕장,해변,25,전라남도
9059,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,1,전라남도
9060,고바우전망대,즐길거리 & 랜드마크 • 전망대,2,전라남도
9061,매곡동 탐매마을,인근 지역,1,전라남도
9062,거금 휴게소,관광센터,1,전라남도
9063,마량항,즐길거리 & 랜드마크 • 부두 & 보드워크,2,전라남도
9064,섬진강,물길,1,전라남도
9065,연홍미술관,아트뮤지엄,1,전라남도
9066,원창역사,즐길거리 & 랜드마크,3,전라남도
9067,보성율포해수풀장,워터파크,2,전라남도
9068,옥천 서원,역사적인 장소 • 즐길거리 & 랜드마크,2,전라남도
9069,방원공룡박물관,전문 박물관,4,전라남도
9070,선암사성보박물관,전문 박물관,3,전라남도
9071,명옥헌 원림,역사적인 장소 • 가든,3,전라남도
9072,옥당박물관,전문 박물관 • 역사박물관,1,전라남도
9073,평화의 소녀상,기념비 및 동상,3,전라남도
9074,순천시립뿌리깊은나무박물관,자연사 박물관,1,전라남도
9075,면앙정,역사적인 장소 • 건축물,1,전라남도
9076,담양식영정,역사적인 장소 • 건축물,1,전라남도
9077,한천농악전수회관,도심,1,전라남도
9078,천관사,종교적인 장소,2,전라남도
9079,완도 수목원,자연 & 야생동물 서식지,1,전라남도
9080,유당공원,공원,4,전라남도
9081,코리아 인터내셔널 서킷,자동차 경주장,12,전라남도
9082,광양장도박물관,전문 박물관 • 역사박물관,1,전라남도
9083,조곡동 철도문화마을,인근 지역 • 즐길거리 & 랜드마크,1,전라남도
9084,전라남도 농업박물관,전문 박물관,3,전라남도
9085,만연사,즐길거리 & 랜드마크,2,전라남도
9086,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,1,전라남도
9087,이청준 생가,즐길거리 & 랜드마크,1,전라남도
9088,득량역 추억의 거리,인근 지역 • 즐길거리 & 랜드마크,2,전라남도
9089,도갑사,종교적인 장소,3,전라남도
9090,정남진토요시장,벼룩시장 & 재래시장,1,전라남도
9091,전라병영성 하멜기념관,전문 박물관,5,전라남도
9092,흥륜사,종교적인 장소,1,전라남도
9093,보림사,즐길거리 & 랜드마크 • 종교적인 장소,1,전라남도
9094,주작산 자연휴양림,공원,2,전라남도
9095,천관산관광농원,해변 & 풀 클럽,1,전라남도
9096,홍길동 테마 파크,놀이공원 & 테마파크,1,전라남도
9097,천은사,종교적인 장소,11,전라남도
9098,대원사 티벳박물관,아트뮤지엄 • 역사박물관,4,전라남도
9099,김일기념체육관,전문 박물관,1,전라남도
9100,함평향교,즐길거리 & 랜드마크,1,전라남도
9101,활성산성 산림욕장,산림 • 경관이 좋은 산책로,2,전라남도
9102,강진만생태공원,공원 • 경관이 좋은 산책로,1,전라남도
9103,강진청자박물관,전문 박물관,9,전라남도
9104,장흥댐휴게소,즐길거리 & 랜드마크,1,전라남도
9105,한국차박물관,전문 박물관,2,전라남도
9106,전라병영성지,역사적인 장소 • 즐길거리 & 랜드마크,2,전라남도
9107,백운동별서정원,역사적인 장소 • 가든,1,전라남도
9108,무위사,종교적인 장소,4,전라남도
9109,보성개암양떼목장,목장,1,전라남도
9110,보성군립백민미술관,아트뮤지엄,1,전라남도
9111,제암산 자연휴양림,산 • 자연 & 야생동물 서식지,1,전라남도
9112,초암 정원,공원 • 가든,1,전라남도
9113,판소리 성지,전문 박물관,1,전라남도
9114,빅오쇼,극장 & 공연,14,전라남도
9115,섬진강 기차마을,경전철 서비스,15,전라남도
9116,대불해수사우나,스파,4,전라남도
9117,CGV 순천,영화극장,7,전라남도
9118,보향다원,특산물 & 기념품 가게,4,전라남도
9119,청춘창고,특산물 & 기념품 가게,4,전라남도
9120,목포극장,영화극장,5,전라남도
9121,CGV목포,영화극장,3,전라남도
9122,Soswaewon,기타 야외 활동,3,전라남도
9123,이사부 크루즈,보트 투어,3,전라남도
9124,메가박스 여수,영화극장,3,전라남도
9125,담양 리조트 온천,온천 리조트 • 스파,2,전라남도
9126,주포해수찜,스파,3,전라남도
9127,여수 장도,섬,1,전라남도
9128,장도,섬,1,전라남도
9129,순천 전통 야생차 체험관,강연 & 워크숍,2,전라남도
9130,여수고흥연륙교,즐길거리 & 랜드마크,1,전라남도
9131,금오도 비렁길,전망대 • 경관이 좋은 산책로,1,전라남도
9132,구례 자연드림파크,요리 교실,6,전라남도
9133,무안컨트리클럽,골프 코스,1,전라남도
9134,신흥해수찜,스파,2,전라남도
9135,Gio Spa,스파,4,전라남도
9136,낙안온천,스파 • 온열 스파,1,전라남도
9137,화순볼링장,볼링장,1,전라남도
9138,모스바앤드그릴,바 & 클럽,1,전라남도
9139,째깐한박물관,전문 박물관,1,전라남도
9140,서성문,역사적인 장소 • 즐길거리 & 랜드마크,1,전라남도
9141,구례 산수유 마을,인근 지역 • 경관이 좋은 산책로,1,전라남도
9142,정수루,역사적인 장소 • 즐길거리 & 랜드마크,1,전라남도
9143,우주발사전망대,즐길거리 & 랜드마크 • 전망대,1,전라남도
9144,고흥커피사관학교,즐길거리 & 랜드마크,1,전라남도
9145,진도대복홍주,특산물 & 기념품 가게,1,전라남도
9146,태평염생식물원,경관이 좋은 산책로,1,전라남도
9147,여수스포렉스,스파,2,전라남도
9148,백년스파,스파,1,전라남도
9149,동광양볼링장,볼링장,2,전라남도
9150,메가박스 신대,영화극장,1,전라남도
9151,CGV 평택,영화극장,1,전라남도
9152,Lotte Cinema Jinju,영화극장,1,전라남도
9153,메가라인목포,영화극장,1,전라남도
9154,롯데시네마 목포,영화극장,1,전라남도
9155,목포시민문화체육센터,기타 야외 활동,1,전라남도
9156,가야볼링장,볼링장,1,전라남도
9157,연희네 슈퍼,즐길거리 & 랜드마크,1,전라남도
9158,백제목욕탕,스파,1,전라남도
9159,목포기독교백화점,특산물 & 기념품 가게,1,전라남도
9160,진상탁구장,기타 야외 활동,0,전라남도
9161,한영시네마볼링센터,볼링장,0,전라남도
9162,한영시네마라이프,영화극장,0,전라남도
9163,다산미술관,아트뮤지엄,0,전라남도
9164,제일탕,스파,0,전라남도
9165,에이비씨볼링월드,볼링장,0,전라남도
9166,동서볼링장,볼링장,0,전라남도
9167,드림볼링장,볼링장,0,전라남도
9168,Onseong Mokyoktang,스파,0,전라남도
9169,수향사우나,스파,0,전라남도
9170,명지미술관,전문 박물관,0,전라남도
9171,Apple Bowling Center,볼링장,0,전라남도
9172,로얄대중사우나,스파,0,전라남도
9173,보성신옥로제다,특산물 & 기념품 가게,0,전라남도
9174,추성대나무백화점,특산물 & 기념품 가게,0,전라남도
9175,신안튤립공원,공원,0,전라남도
9176,강암화랑,아트갤러리,0,전라남도
9177,여수한증막,스파,0,전라남도
9178,해남문화원,역사박물관,0,전라남도
9179,Hampyeong Oncheonjang Hotel Sauna,스파,0,전라남도
9180,중앙목욕탕,스파,0,전라남도
9181,조은가구백화점,특산물 & 기념품 가게,0,전라남도
9182,화순보석랜드 찜질방,스파,0,전라남도
9183,도양탁구회관,스포츠 컴플렉스,0,전라남도
9184,목포크리스챤백화점,특산물 & 기념품 가게,0,전라남도
9185,Nongeomin Munhwa Cheyuk Center,스포츠 컴플렉스,0,전라남도
9186,김용근서양화실,아트갤러리,0,전라남도
9187,Geumjeong Fwarang,아트갤러리,0,전라남도
9188,해남문화예술회관 대공연장,시어터,0,전라남도
9189,깸마니볼링장,볼링장,0,전라남도
9190,블루탑볼링장,볼링장,0,전라남도
9191,Taein Mokyoktang,스파,0,전라남도
9192,허브사랑찜질방,스파,0,전라남도
9193,당림미술관,아트뮤지엄,0,전라남도
9194,모평마을,인근 지역,0,전라남도
9195,아천미술관,아트뮤지엄,0,전라남도
9196,도화헌미술관,아트뮤지엄,0,전라남도
9197,다산 미술관,아트뮤지엄,0,전라남도
9198,원주역사박물관,전문 박물관,0,전라남도
9199,경보화석박물관,전문 박물관,0,전라남도
9200,멀티플러스장흥점,영화극장,0,전라남도
9201,좌수영사우나,스파,0,전라남도
9202,Dongseo Bowling Alley,볼링장,0,전라남도
9203,건화베스파,스파,0,전라남도
9204,퍼펙트볼링장,볼링장,0,전라남도
9205,그린프라자볼링센타,볼링장,0,전라남도
9206,Bluetop Bowlingjang,볼링장,0,전라남도
9207,칠성볼링장,볼링장,0,전라남도
9208,중앙극장,영화극장,0,전라남도
9209,프리머스시네마7,영화극장,0,전라남도
9210,선일보석사우나,스파,0,전라남도
9211,서울목욕탕,스파,0,전라남도
9212,Korean Church History Museum,역사박물관,0,전라남도
9213,땅끝해양자연사박물관,자연사 박물관,0,전라남도
9214,구상문학관,기념비 및 동상,0,전라남도
9215,Sujeong Mogyoktang,스파,0,전라남도
9216,삼양볼링장,볼링장,0,전라남도
9217,삼성온천사우나,스파,0,전라남도
9218,Samho Bowlingjang,볼링장,0,전라남도
9219,Historic Site of Maecheon,즐길거리 & 랜드마크,0,전라남도
9220,담양군문화회관,즐길거리 & 랜드마크,0,전라남도
9221,삼화관광농원,농장 • 놀이터,0,전라남도
9222,진도해양생태관,전문 박물관 • 자연사 박물관,0,전라남도
9223,Hampyeong Haesoojjim,스파,0,전라남도
9224,로얄볼링장,볼링장,0,전라남도
9225,동궁볼링장,볼링장,0,전라남도
9226,가든볼링장,볼링장,0,전라남도
9227,Perfect Bowling Jang,볼링장,0,전라남도
9228,크리스탈볼링장,볼링장,0,전라남도
9229,영진목욕탕,스파,0,전라남도
9230,지리산함양중앙레스파,기타 야외 활동,0,전라남도
9231,세지모텔대중사우나,스파,0,전라남도
9232,신월프라자대중탕,스파,0,전라남도
9233,퍼팩트볼링센타,볼링장,0,전라남도
9234,성은장목욕탕,스파,0,전라남도
9235,아름다운경락마사지,특산물 & 기념품 가게,0,전라남도
9236,영수탕,스파,0,전라남도
9237,월드볼링센타,볼링장,0,전라남도
9238,함평황금박쥐황토방,스파,0,전라남도
9239,목화목욕탕,스파,0,전라남도
9240,메카볼링장,볼링장,0,전라남도
9241,장미꽃이야기,특산물 & 기념품 가게,0,전라남도
9242,고흥 명천바다목장마을,인근 지역 • 즐길거리 & 랜드마크,0,전라남도
9243,미인스킨케어,특산물 & 기념품 가게,0,전라남도
9244,구봉산휘트니스,기타 야외 활동,0,전라남도
9245,미플 홈플러스 순천점,특산물 & 기념품 가게,0,전라남도
9246,우종미술관,아트뮤지엄,0,전라남도
9247,소전미술관,전문 박물관,0,전라남도
9248,이쁜손이쁜얼굴,특산물 & 기념품 가게,0,전라남도
9249,달뫼미술관,전문 박물관,0,전라남도
9250,웅진리엔케이순천중앙지사,특산물 & 기념품 가게,0,전라남도
9251,현대탁구장,기타 야외 활동,0,전라남도
9252,장흥문화예술회관,극장 & 공연,0,전라남도
9253,한솔숯침대여수봉산점,특산물 & 기념품 가게,0,전라남도
9254,금정목욕장,스파,0,전라남도
9255,금수강산,스파,0,전라남도
9256,고려사우나,스파,0,전라남도
9257,송강테마랜드,스파,0,전라남도
9258,순천랜드,스파,0,전라남도
9259,신청볼링장,볼링장,0,전라남도
9260,청해진불가마사우나,스파,0,전라남도
9261,봉강목욕탕,스파,0,전라남도
9262,기독교백화점,특산물 & 기념품 가게,0,전라남도
9263,대림목욕탕,스파,0,전라남도
9264,영산미술관,아트뮤지엄,0,전라남도
9265,남포미술관,아트뮤지엄,0,전라남도
9266,크리스찬기독교백화점,특산물 & 기념품 가게,0,전라남도
9267,여수크리스챤백화점,특산물 & 기념품 가게,0,전라남도
9268,Taepyung Sauna,스파,0,전라남도
9269,남열해돋이해수욕장,해변,0,전라남도
9270,만연산 치유의 숲,하이킹 트레일 • 기타 자연 & 공원,0,전라남도
9271,대화볼링센터,볼링장,0,전라남도
9272,대흥목욕탕,스파,0,전라남도
9273,강진AMF볼링센터,볼링장,0,전라남도
9274,신세계볼링장,볼링장,0,전라남도
9275,엑스포사우나,스파,0,전라남도
9276,왕고개 목욕탕,스파,0,전라남도
9277,형제의병장유적지,역사적인 장소,0,전라남도
9278,선강목욕탕,스파,0,전라남도
9279,광양향교,즐길거리 & 랜드마크,0,전라남도
9280,조아당,특산물 & 기념품 가게,0,전라남도
9281,해맑은피부관리실,스파,0,전라남도
9282,무등산 편백휴양림,산림,0,전라남도
9283,영벽정,역사적인 장소 • 건축물,0,전라남도
9284,무안 회산백련지,가든,0,전라남도
9285,화순전통시장,벼룩시장 & 재래시장,0,전라남도
9286,영산포 역사갤러리,역사박물관,0,전라남도
9287,운흥사,역사적인 장소 • 즐길거리 & 랜드마크,0,전라남도
9288,죽전골목,역사적인 장소 • 인근 지역,0,전라남도
9289,나주역사,역사적인 장소 • 즐길거리 & 랜드마크,0,전라남도
9290,중흥 골드 스파&리조트,놀이공원 & 테마파크 • 워터파크,0,전라남도
9291,도래마을,역사적인 장소 • 인근 지역,0,전라남도
9292,동양척식주식회사 문서고,역사적인 장소 • 즐길거리 & 랜드마크,0,전라남도
9293,영산강 황포돛배,보트 투어,0,전라남도
9294,나주 영상테마파크,즐길거리 & 랜드마크,0,전라남도
9295,느러지 전망대,건축물 • 전망대,0,전라남도
9296,나주향교,역사적인 장소 • 즐길거리 & 랜드마크,0,전라남도
9297,백아산 자연휴양림,산림,0,전라남도
9298,한천 자연휴양림,산림,0,전라남도
9299,연둔리숲정이,산림 • 경관이 좋은 산책로,0,전라남도
9300,백아산 하늘다리,즐길거리 & 랜드마크 • 브리지,0,전라남도
9301,화순 천태산 비자나무숲,자연 & 야생동물 서식지 • 하이킹 트레일,0,전라남도
9302,만연산 철쭉공원,가든,0,전라남도
9303,나주 김효병 가옥,역사적인 장소 • 즐길거리 & 랜드마크,0,전라남도
9304,남평 드들강 솔밭 유원지,공원,0,전라남도
9305,나주 홍기헌 가옥,역사적인 장소 • 즐길거리 & 랜드마크,0,전라남도
9306,인라인 롤러스케이트 경기장,즐길거리 & 랜드마크 • 아레나 & 경기장,0,전라남도
9307,금성산,산,0,전라남도
9308,우습제,물길 • 공원,0,전라남도
9309,불회사,역사적인 장소 • 즐길거리 & 랜드마크,0,전라남도
