,name,score,loc,lowest_price,category,loc2,SIG_CD
97,창원 진해 용원 하운드 진해 용원,5.0,부산신항/녹산공단/진해용원 먹자골목 인근-320.3km,69000.0,m,마산/진해,48127
98,창원 진해 파스타,4.8,진해 도서관 도보 2분 거리-308.9km,35000.0,m,마산/진해,48127
99,창원 마산 타임,4.5,마산 어시장&장어골목 앞(위치보기)-300km,45000.0,m,마산/진해,48127
100,창원 진해 솜,5.0,남문경제자유구역 인근 도보 10분 거리 위치-316.9km,40000.0,m,마산/진해,48127
101,창원 진해 CN,4.8,웅천읍성까지 차로 2분거리-316.9km,40000.0,m,마산/진해,48127
102,창원 진해 프렌치코드(FrenchCode),4.7,#전객실 스파/욕조 완비 #프리미엄 객실(안마기 LG스타일러 완비)-308.8km,35000.0,m,마산/진해,48127
103,창원 진해 38.5c,4.6,진해역 도보 4분거리 위치-308.6km,50000.0,m,마산/진해,48127
104,창원 마산 합성동 도무스호텔,4.7,마산시외버스터미널 앞 (위치보기)-296.7km,74338.0,m,마산/진해,48127
105,창원 진해 호텔 더샵,4.7,벚꽃로망스거리 도보 5분/진해역 인근-308.5km,40000.0,m,마산/진해,48127
106,창원 마산 초콜렛,4.6,마산 어시장 인근 위치한 도보 3분거리-300km,36000.0,m,마산/진해,48127
107,창원 마산 합성동 MU,4.8,마산시외버스터미널 인근 위치 눌러보세요-296.6km,40000.0,m,마산/진해,48127
108,창원 마산 Hotel 루카스 (Lucas),4.8,"마산어시장 인근, 마산 대표호텔 루카스-299.9km",45000.0,m,마산/진해,48127
109,창원 진해 루이스(LOUIS) 호텔,4.4,진해루 해변공원 인근 위치  눌러보세요!-309.7km,60000.0,m,마산/진해,48127
110,창원 마산 통,4.7,마산남부터미널 도보10분-301.4km,35000.0,m,마산/진해,48127
111,창원 마산 브라운도트 마산양덕점,4.8,마산 고속버스터미널 도보 2분-298.4km,50000.0,m,마산/진해,48127
112,창원 마산 넘버25 마산신포점,4.9,20.12 신포점 GRAND OPEN-300.1km,45000.0,m,마산/진해,48127
113,창원 마산 V1,4.4,마산어시장 인근 도보 5분거리 위치-299.6km,40000.0,m,마산/진해,48127
114,창원 마산 한옥 무비,4.7,"마산 야구장 도보 8분, 마산어시장 도보 10분 거리 위치-299.3km",40000.0,m,마산/진해,48127
115,창원 마산 HOTEL 파스타,4.7,창원 마산 어시장 인근 도보 1분(클릭)-299.7km,40000.0,m,마산/진해,48127
116,창원 진해 용원 뮤,4.1,@숙소 위치 눌러보기-320.3km,35000.0,m,마산/진해,48127
117,창원 마산 W,4.7,삼성생명 인근에 위치한 모텔-299.2km,45000.0,m,마산/진해,48127
118,창원 마산 합성동 WA,4.6,마산 시외버스터미널에서 약 5분거리-296.7km,40000.0,m,마산/진해,48127
119,창원 진해 킹,3.8,남흥사거리 차량 5분-311km,38000.0,m,마산/진해,48127
120,창원 마산 Hotel BNB,4.6,마산어시장 바닷가 위치 바다전경 객실 보유야구장에서 차량 10분거리-299.9km,35000.0,m,마산/진해,48127
121,창원 마산 넘버25 내서점,4.6,"중리삼거리 인근 도보 1분거리, 눌러서위치보기-292.6km",74338.0,m,마산/진해,48127
122,창원 마산 아리아,4.4,마산 어시장 인근 도보 5분거리 위치-300km,40000.0,m,마산/진해,48127
123,창원 마산 호텔사과나무,4.7,마산 가포항 인근에 도보 5분거리-303.1km,50000.0,m,마산/진해,48127
124,창원 진해 MVG,4.7,진해역 인근 도보 1분 거리 위치-308.4km,40000.0,m,마산/진해,48127
125,창원 마산 젠,4.7,마산 고속버스터미널에서 도보1분-298.4km,35000.0,m,마산/진해,48127
126,창원 진해 올리브,4.4,진해 경화역 주변인근 자동차 5분거리-309.8km,35000.0,m,마산/진해,48127
127,창원 진해 용원 젠,4.8,녹산공단/부산신항/진해용원먹자골목인근-320.4km,50000.0,m,마산/진해,48127
128,창원 마산 합성동 까스틸로,4.3,마산 시외버스터미널 인근 도보 2분거리 위치-296.8km,40000.0,m,마산/진해,48127
129,창원 진해 HOTEL 엘루이,4.6,"진해경화역 인근 위치 / 전객실 PC, 넷플릭스 시청 가능-309.8km",40000.0,m,마산/진해,48127
130,창원 마산 합성동 소울메이트,4.9,#마산 시외버스터미널 인근 도보 2분거리 위치#-296.8km,33000.0,m,마산/진해,48127
131,창원 마산 브라운도트 마산오동점,4.7,"마산어시장 도보6분, 마산야구장 차량4분-299.9km",50000.0,m,마산/진해,48127
132,창원 마산 HOTEL 브룩스,4.9,#마산조각공원  눌러보세요-300.1km,50000.0,m,마산/진해,48127
133,창원 마산 합성동 Hotel 4U,4.7,"#창원 마산의 대표호텔, 4U입니다-296.6km",30000.0,m,마산/진해,48127
134,창원 진해 아몬드 호텔,4.7,제황산공원 벚꽃길 인근 위치보기-309.8km,60000.0,m,마산/진해,48127
135,창원 진해 넘버25(광화동),4.8,진해역 도보 8분거리 위치 -308.8km,40000.0,m,마산/진해,48127
136,창원 진해 Q7,4.8,#눌러서 위치보기-309.7km,40000.0,m,마산/진해,48127
137,창원 진해 용원 프리텔,4.3,@인근 위치 눌러보세요@-320.3km,35000.0,m,마산/진해,48127
138,창원 마산 YAJA 마산오동점,4.8,6월 3일 드디어 GRAND OPEN! ☞ 눌러서위치보기-299.8km,50000.0,m,마산/진해,48127
139,창원 마산 Hotel 여우비,4.8,마산남부시외버스터미널 도보3분-301.5km,50000.0,m,마산/진해,48127
140,창원 마산 오동동 커플,4.3,마산 먹거리 아구거리 입구-299.5km,35000.0,m,마산/진해,48127
141,창원 마산 Hotel Zoco(조코),4.5,대실할인이벤트 3시간2만원&5시간3만원-299.9km,35000.0,m,마산/진해,48127
142,창원 마산 Young,4.7,경남대학교 인근에 도보 7분 거리 위치-301.4km,33000.0,m,마산/진해,48127
143,창원 마산 싸인힐,4.7,마산역에서 도보 5분거리-296.6km,40000.0,m,마산/진해,48127
144,창원 마산 합성동 레인보우,4.5,눌러서 위치보기-296.9km,25000.0,m,마산/진해,48127
145,창원 마산 붐,5.0,마산 관광호텔 인근 도보 1분 거리 위치-299.9km,40000.0,m,마산/진해,48127
146,창원 마산 카페,4.5,마산남부시외터미널 인근-301.3km,35000.0,m,마산/진해,48127
147,창원 마산 합성동 통,4.1,"마산시와버스터미널 인근, 가성비 최고! 통에서 통크게 놀자 !-296.7km",24900.0,m,마산/진해,48127
148,창원 마산 합성동 궁,4.8,눌러서 위치보기-296.7km,25000.0,m,마산/진해,48127
149,창원 마산 합성동 샾,4.5,눌러서 위치보기-296.7km,27000.0,m,마산/진해,48127
150,창원 진해 호텔라움,4.7,부산 신항역 인근에 자동차 5분거리 위치-320.8km,45000.0,m,마산/진해,48127
151,창원 마산 화이트,4.0,마산남부시외터미널 인근 도보 3분거리 위치-301.4km,30000.0,m,마산/진해,48127
152,창원 진해 용원 M,4.6,용재공원 인근  눌러보세요-320.4km,40000.0,m,마산/진해,48127
153,창원 진해 용원 아바,2.5,눌러서 위치보기-320.3km,50000.0,m,마산/진해,48127
154,창원 마산 아모르  호텔,4.8,마산소방서 인근-300.1km,60000.0,m,마산/진해,48127
155,창원 마산 어시장 V1,4.5,마산 장어골목 도보 5분-299.9km,40000.0,m,마산/진해,48127
156,창원 진해 유람장,1.0,#눌러서 위치보기-309.8km,35000.0,m,마산/진해,48127
157,창원 마산 바다뷰,5.0,소담수목원 30분거리-307km,74338.0,m,마산/진해,48127
158,창원 마산 제일,5.0,마산고속버스터미널 맞은편-298.3km,30000.0,m,마산/진해,48127
159,창원 마산 뉴팔로우,4.7,내서 도서관 인근 위치-293.9km,50000.0,m,마산/진해,48127
160,창원 마산 소풍,4.7,남부 메가박스 인근 도보 4분거리-301.3km,30000.0,m,마산/진해,48127
161,창원 마산 그린,4.0,내서읍에 위치-292.5km,32000.0,m,마산/진해,48127
162,창원 진해 용원 제타(ZETA),3.5,진해동부도서관 인근 도보 5분거리-320.3km,45000.0,m,마산/진해,48127
163,창원 진해 두동 외인촌,3.5,눌러서 위치보기-318.1km,74338.0,m,마산/진해,48127
164,창원 진해 용원 V,4.0,용동 2동 내 위치-320.4km,60000.0,m,마산/진해,48127
165,창원 진해 클라우드,2.0,진해근대역사테마거리 내 위치-308.8km,40000.0,m,마산/진해,48127
166,창원 마산 J,4.0,마산장어골목 2분-300.1km,40000.0,m,마산/진해,48127
167,창원 마산 에코,5.0,마산 어시장 인근 위치-299.9km,35000.0,m,마산/진해,48127
168,창원 진해 용원 투헤븐,4.1,눌러서 위치보기-320.2km,55000.0,m,마산/진해,48127
169,창원 마산 합성동 퀸,4.6,마산 시외버스터미널 도보 2분거리(클릭)-296.8km,25000.0,m,마산/진해,48127
170,창원 마산 합성동 젠,4.6,창원역 차량 8분-296.8km,30000.0,m,마산/진해,48127
171,하운드 진해용원,4.7,진해 용원동-320.3km,69000.0,h,마산/진해,48127
172,브라운도트 진해부산신항점,3.4,부산신항만 차량 5분-321.2km,60000.0,h,마산/진해,48127
173,창원 퍼스트클래스 호텔,3.5,롯데백화점 마산점 도보 3분-299.7km,50000.0,h,마산/진해,48127
174,호텔 런더너 신항용원점,4.7,용원시외버스터미널 도보 약 14분-320.4km,70000.0,h,마산/진해,48127
175,호텔 레이지 헤븐,3.5,롯데백화점 마산점 도보 약 3분-299.9km,74338.0,h,마산/진해,48127
176,여우비 호텔,4.6,경남대학교화영운동장 차량 2분-300.3km,50000.0,h,마산/진해,48127
177,창원 아모르 호텔,4.9,창원연안크루즈터미널 도보 10분-300.1km,60000.0,h,마산/진해,48127
178,진해 파스타 호텔,4.5,진해역 도보 약 13분-308.9km,50000.0,h,마산/진해,48127
179,브라운도트 마산오동점,4.6,마산고속버스터미널 차량 약 7분거리 -299.9km,50000.0,h,마산/진해,48127
180,넘버25 진해두동점,5.0,진해해양공원 차량 약 15분-318.1km,74338.0,h,마산/진해,48127
181,경남 마산관광호텔,4.0,오동동 문화의거리 약 도보 11분-299.8km,74338.0,h,마산/진해,48127
182,마산 아몬드 관광호텔,4.7,마산남부 시외버스터미널 도보 10분-301.5km,50000.0,h,마산/진해,48127
183,마산 스카이뷰 호텔,4.5,마산항 도보 10분-299.9km,98000.0,h,마산/진해,48127
184,진해 비즈 관광호텔,5.0,창원시 창원마천사업단지 근처-318.1km,60000.0,h,마산/진해,48127
185,마산 엠호텔,4.2,마산고속버스터미널 2.74km-299.9km,62000.0,h,마산/진해,48127
186,창원 별빛품은바다펜션,3.5,309.9km,130000.0,p,마산/진해,48127
187,창원 진해삼포민박펜션,3.5,316.9km,120000.0,p,마산/진해,48127
188,창원 신대양펜션,5.0,314.5km,80000.0,p,마산/진해,48127
189,창원 망고펜션,4.9,307.1km,100000.0,p,마산/진해,48127
190,창원 코지 펜션,5.0,315.3km,100000.0,p,마산/진해,48127
191,창원 솔향기펜션,5.0,315.1km,120000.0,p,마산/진해,48127
192,창원 괭이바다펜션,4.8,315.1km,100000.0,p,마산/진해,48127
193,김해 삼계 와우(wow),4.5,"연지공원에서 차량 3분거리, 눌러서 위치보기-308.3km",74338.0,m,김해/장유,48250
194,김해 삼계 M,4.6,"장신대역에서 도보 10분거리, 클릭-308.4km",29000.0,m,김해/장유,48250
195,김해 삼계 마실,4.6,"장신대역 2번출구 도보 2분, 클릭-308.4km",35000.0,m,김해/장유,48250
196,김해 삼계 더반 호텔,4.9,"가야대 3분 거리,경전철 6분거리클릭️-308.4km",43000.0,m,김해/장유,48250
197,김해 삼계 넘버25 김해삼계점,4.8,"김해 경전철 2번출구로 나와 도보 9분, 눌러서 위치보기-308.4km",40000.0,m,김해/장유,48250
198,김해 삼계 마틴,4.8,김해운동장 차로 3분-308.4km,40500.0,m,김해/장유,48250
199,김해 삼계 호텔 라온,4.5,김해 가야테마파크까지 2km-308.5km,35000.0,m,김해/장유,48250
200,김해 삼계 그라시아스,4.9,"장신대역 초인접 위치, 눌러서 위치확인-308.5km",50000.0,m,김해/장유,48250
201,김해 삼계 YAJA 김해 삼계점,4.9,"장신대역, 김해시민체육공원 인근-308.5km",45000.0,m,김해/장유,48250
202,김해 장유 투하트 호텔(워터파크점),4.6,"장유 롯데마트 도보 1분, 클릭-310.9km",35000.0,m,김해/장유,48250
203,김해 장유 호텔 N(엔),4.8,"장유 롯데마트,워터파크 4분거리, 클릭-310.9km",37000.0,m,김해/장유,48250
204,김해 장유 브라운도트,4.7,"김해 롯데 워터파크 차량10분거리,클릭-310.9km",35000.0,m,김해/장유,48250
205,김해 장유 W,4.8,"롯데워터파크 근교, 차량 5분 거리-311km",38000.0,m,김해/장유,48250
